"Gene name"	"score"	"pval"
"WDR75"	-0.311	0.037
"WDR92"	-0.163	0.023
"WFDC8"	-0.492	0.05
"WIPI1"	-0.306	0.02
"WNT5A"	-0.145	0.021
"XAB2"	-0.446	0.002
"XKRY2"	-0.23	0.017
"XPO1"	-0.557	0.021
"XRCC5"	-0.577	0.029
"XRCC6"	-0.758	0.008
"YBX1"	-0.0387	0.021
"YES1"	-0.291	0.048
"YY1"	-0.44	0.038
"ZBTB48"	-0.458	0.037
"ZFAND5"	-0.324	0.038
"ZFC3H1"	-0.302	0.039
"ZFP112"	-0.312	0.008
"ZFP42"	-0.0367	0.012
"ZFR"	-0.763	0.043
"ZG16"	-0.229	0.027
"ZIC3"	-0.364	0.043
"ZNF138"	-0.221	0.025
"ZNF155"	-0.291	0.025
"ZNF174"	-0.314	0.018
"ZNF207"	-0.767	0.012
"ZNF235"	-0.142	0.008
"ZNF524"	-0.411	0.041
"ZNF567"	-0.0928	0.011
"ZNF592"	-0.238	0.023
"ZNF766"	-0.295	0.045
"ZNF789"	-0.402	0.012
"ZNRF2"	-0.485	0.016
