"Gene name"	"score"	"pval"
"VPS28"	-6.22	0.001
"WASH2P"	-3.44	0.039
"WDR12"	-1.64	0.018
"WDR45L"	-1.52	0.011
"WIPI1"	-5.5	0.01
"WNT5A"	-7.94	0.016
"WRAP53"	-3.03	0.016
"XAB2"	-5.45	0.024
"XBP1"	-3.05	0.001
"XCL1"	-5.09	0.002
"XIAP"	-3.95	0.031
"XKR8"	-5.04	0.024
"ZBP1"	-1.45	0.045
"ZCCHC10"	-1.95	0.05
"ZCCHC2"	-4.3	0.047
"ZFC3H1"	-3.73	0.011
"ZIM3"	-3.48	0.015
"ZMAT5"	-3.4	0.013
"ZNF155"	-2.66	0.046
"ZNF174"	-2.28	0.001
"ZNF250"	-0.244	0.038
"ZNF326"	-2.06	0.008
"ZNF442"	-7.43	0.007
"ZNF45"	-6.2	0.023
"ZNF471"	-1.56	0.034
"ZNF519"	-3.64	0.038
"ZNF577"	-2.02	0.012
"ZNF789"	-2.48	0.031
"ZSCAN2"	-0.371	0.032
"ZSCAN20"	-3.15	0.029
