"Gene name"	"score"	"pval"
"TNNI2"	-0.229	0.025
"TOPBP1"	-0.448	0.03
"TRAK2"	-0.188	0.028
"TRAPPC10"	-0.0786	0.042
"TRDMT1"	-0.0685	0.013
"TRIAP1"	-0.0792	0.035
"TRIM46"	-0.345	0.041
"TRIP13"	-0.292	0.038
"TRIP6"	-0.296	0.048
"TRPC1"	-0.196	0.034
"TRPV6"	-0.241	0.027
"TRRAP"	-0.111	0.02
"TSGA14"	-0.126	0.013
"TSKS"	-0.21	0.015
"TTC12"	-0.103	0.03
"TTC23"	-0.122	0.011
"TTC29"	-0.133	0.05
"TUBA1B"	-0.447	0.028
"TUBA1C"	-0.335	0.013
"TXK"	-0.172	0.041
"TXNL4A"	-0.29	0.009
"TYRO3"	-0.0996	0.013
"U2AF1"	-0.505	0.001
"U2AF2"	-0.61	0.001
"UBA1"	-0.537	0.004
"UBAP2L"	-0.319	0.03
"UBASH3B"	-0.0983	0.035
"UBB"	-0.513	0.039
"UBE2E3"	-0.0955	0.002
"UBE2V2"	-0.249	0.041
"UBE4A"	-0.13	0.037
"UGT2B17"	-0.266	0.028
"UQCR11"	-0.0598	0.024
"USH2A"	-0.0909	0.037
"USP20"	-0.133	0.034
"USP39"	-0.578	0.003
"UXT"	-0.217	0.03
"VCP"	-0.485	0.004
"VIL1"	-0.173	0.041
"VLDLR"	-0.131	0.041
"VPRBP"	-0.187	0.038
"VPS26B"	-0.218	0.018
"VPS36"	-0.155	0.038
"VPS54"	-0.205	0.033
"VWA5A"	-0.17	0.02
"WAC"	-0.169	0.01
"WBP11"	-0.409	0.005
"WDR13"	-0.215	0.021
"WDR49"	-0.13	0.019
"WDR60"	-0.434	0.011
"WDR63"	-0.0938	0.034
"WDR82"	-0.178	0.034
"WDR86"	-0.148	0.023
"XBP1"	-0.283	0.011
"XCL1"	-0.135	0.033
"XIAP"	-0.108	0.011
"XIRP1"	-0.147	0.014
"XPO1"	-0.295	0.024
"XPO4"	-0.212	0.041
"XRCC3"	-0.372	0.028
"YIPF2"	-0.178	0.032
"YY1"	-0.275	0.05
"ZAN"	-0.214	0.022
"ZBTB11"	-0.182	0.007
"ZC3H13"	-0.355	0.007
"ZC3H15"	-0.209	0.02
"ZC3H18"	-0.16	0.014
"ZDHHC17"	-0.103	0.035
"ZFC3H1"	-0.183	0.027
"ZFP112"	-0.0387	0.019
"ZFP37"	-0.135	0.026
"ZIC3"	-0.202	0.022
"ZMAT5"	-0.235	0.022
"ZMYM2"	-0.0937	0.037
"ZNF132"	-0.158	0.048
"ZNF133"	-0.147	0.047
"ZNF154"	-0.1	0.04
"ZNF155"	-0.193	0.011
"ZNF174"	-0.249	0.004
"ZNF2"	-0.258	0.048
"ZNF211"	-0.122	0.009
"ZNF225"	-0.312	0.023
"ZNF296"	-0.146	0.03
"ZNF300"	-0.175	0.03
"ZNF337"	-0.193	0.005
"ZNF385A"	-0.0867	0.048
"ZNF385B"	-0.123	0.05
"ZNF439"	-0.056	0.04
"ZNF471"	-0.0663	0.01
"ZNF473"	-0.155	0.015
"ZNF496"	-0.37	0.027
"ZNF511"	-0.131	0.015
"ZNF555"	-0.109	0.011
"ZNF561"	-0.17	0.04
"ZNF628"	-0.0634	0.024
"ZNF663"	-0.352	0.022
"ZNRF2"	-0.182	0.028
