"Gene name"	"score"	"pval"
"VARS"	-0.31	0.013
"VCP"	-1.05	0
"VPS16"	-0.297	0.049
"VPS26B"	-0.223	0.034
"VWCE"	-0.529	0.005
"WBP11"	-0.771	0.037
"WDR13"	-0.377	0.04
"WDR49"	-0.268	0.026
"WDR54"	-0.378	0.039
"WDR61"	-0.734	0.011
"WDR92"	-0.364	0.018
"WIPI1"	-0.432	0.015
"WNT5A"	-0.306	0.017
"XAB2"	-0.699	0.03
"XBP1"	-0.581	0.019
"XPC"	-0.233	0.04
"XPO1"	-0.402	0.02
"XPO4"	-0.371	0.047
"YKT6"	-0.356	0.041
"ZBTB41"	-0.114	0.027
"ZBTB8OS"	-0.5	0.022
"ZC3H15"	-0.383	0.02
"ZCCHC3"	-0.364	0.025
"ZDHHC20"	-0.241	0.039
"ZMYM2"	-0.366	0.046
"ZNF155"	-0.401	0.016
"ZNF174"	-0.591	0.026
"ZNF2"	-0.321	0.01
"ZNF225"	-0.362	0.038
"ZNF268"	-0.177	0.049
"ZNF296"	-0.241	0.004
"ZNF385B"	-0.0705	0.019
"ZNF417"	-0.162	0.043
"ZNF442"	-0.0672	0.048
"ZNF471"	-0.444	0.01
"ZNF518A"	-0.338	0.048
"ZNF524"	-0.419	0.049
"ZNF557"	-0.212	0.047
"ZNF563"	-0.0984	0.048
"ZNF592"	-0.339	0.011
"ZNF614"	-0.45	0.048
"ZNF660"	-0.188	0.004
"ZNF789"	-0.252	0.046
"ZNF79"	-0.0561	0.036
"ZYG11A"	-0.505	0.02
